Wall time,Step,Value
1680535359.450616,4495,18.0
1680535364.3872771,4499,18.0
1680535386.2255542,4514,20.0
1680535393.5921383,4520,20.0
1680535397.2470536,4523,20.0
1680535399.7174275,4525,20.0
1680535408.3913088,4532,20.0
1680535412.136859,4535,20.0
1680535417.053293,4539,20.0
1680535421.9995468,4543,20.0
1680535423.2440088,4544,20.0
1680535424.4774654,4545,20.0
1680535426.9759204,4547,20.0
1680535434.3397806,4553,20.0
1680535442.96848,4560,20.0
1680535445.439889,4562,20.0
1680535447.9794953,4564,20.0
1680535452.998331,4568,20.0
1680535456.675745,4571,20.0
1680535457.8912888,4572,20.0
1680535460.394501,4574,20.0
1680535470.370531,4582,20.0
1680535480.3234532,4590,20.0
1680535482.794714,4592,20.0
1680535500.2737048,4606,20.0
1680535503.9588096,4609,20.0
1680535507.7986572,4612,20.0
1680535520.2384822,4622,20.0
1680535525.1498005,4626,20.0
1680535528.857233,4629,20.0
1680535547.5012205,4644,20.0
1680535553.67958,4649,20.0
1680535554.8960326,4650,20.0
1680535559.8051975,4654,20.0
1680535564.7149134,4658,20.0
1680535565.9576612,4659,20.0
1680535567.246325,4660,20.0
1680535569.78029,4662,20.0
1680535575.9876833,4667,20.0
1680535577.2413108,4668,20.0
1680535578.4788888,4669,20.0
1680535589.6102567,4678,20.0
1680535599.604624,4686,20.0
1680535604.5213227,4690,20.0
1680535607.0028656,4692,20.0
1680535614.5791533,4698,20.0
1680535624.3314826,4706,20.0
1680535625.5930896,4707,20.0
1680535633.0651293,4713,20.0
1680535636.8047318,4716,20.0
1680535646.8214746,4724,20.0
1680535648.0490787,4725,20.0
1680535654.3199513,4730,20.0
1680535658.1289482,4733,20.0
1680535659.4351997,4734,20.0
1680535663.2610922,4737,20.0
1680535666.9951968,4740,20.0
1680535670.6804316,4743,20.0
1680535685.5652976,4755,20.0
1680535690.550324,4759,20.0
1680535699.2479577,4766,20.0
1680535706.6933246,4772,20.0
1680535710.4399393,4775,20.0
1680535711.6701999,4776,20.0
1680535712.8936534,4777,20.0
1680535716.6157656,4780,20.0
1680535717.8677049,4781,20.0
1680535726.6396592,4788,20.0
1680535729.1860316,4790,20.0
1680535731.6687608,4792,20.0
1680535739.1238446,4798,20.0
1680535745.3614914,4803,20.0
1680535746.624671,4804,20.0
1680535750.3385751,4807,20.0
1680535754.072911,4810,20.0
1680535756.5295146,4812,20.0
1680535759.0072386,4814,20.0
1680535768.9235346,4822,20.0
1680535778.6674705,4830,20.0
1680535781.0996587,4832,20.0
1680535783.576767,4834,20.0
1680535784.8138,4835,20.0
1680535786.0251372,4836,20.0
1680535794.712897,4843,20.0
1680535795.9298697,4844,20.0
1680535818.187296,4862,20.0
1680535821.9076042,4865,20.0
1680535835.5333385,4876,20.0
1680535843.0245955,4882,20.0
1680535859.0883,4895,20.0
1680535866.5980055,4901,20.0
1680535867.8440595,4902,20.0
1680535875.3393068,4908,20.0
1680535877.9219356,4910,20.0
1680535882.7466345,4914,20.0
1680535896.497264,4925,20.0
1680535898.953297,4927,20.0
1680535901.4707372,4929,20.0
1680535906.4937468,4933,20.0
1680535908.929234,4935,20.0
1680535915.1388464,4940,20.0
1680535920.14093,4944,20.0
1680535926.422936,4949,20.0
1680535962.265679,4978,20.0
1680535964.7368064,4980,20.0
1680535975.7956665,4989,20.0
1680535977.0300658,4990,20.0
1680535978.2891672,4991,20.0
1680535988.2058566,4999,20.0
