Wall time,Step,Value
1678878367.6057034,103,0.0001429340336471796
1678878377.1068697,104,0.00014058142551220953
1678878386.38828,105,0.00013823113113176078
1678878396.0466847,106,0.0001358837471343577
1678878405.5354185,107,0.00013353985559660941
1678878414.8680832,108,0.00013120000949129462
1678878424.1410391,109,0.0001288648199988529
1678878433.5989072,110,0.00012653482554014772
1678878442.690897,111,0.00012421063729561865
1678878452.0161638,112,0.00012189280096208677
1678878461.3371258,113,0.00011958190589211881
1678878471.027485,114,0.00011727851233445108
1678878480.6901193,115,0.00011498319508973509
1678878489.6355238,116,0.00011269651440670714
1678878499.0146291,117,0.00011041904508601874
1678878508.1659148,118,0.00010815133282449096
1678878517.6088881,119,0.00010589395242277533
1678878526.9703634,120,0.0001036474495776929
1678878536.4278336,121,0.00010141238453797996
1678878545.7315168,122,9.91893102764152e-05
1678878555.1286037,123,9.697877248981968e-05
1678878564.797013,124,9.478131687501445e-05
1678878574.0228667,125,9.259748185286298e-05
1678878583.6157556,126,9.042781312018633e-05
1678878592.7385466,127,8.827284909784794e-05
1678878602.2023785,128,8.613310637883842e-05
1678878611.5831017,129,8.400912338402122e-05
1678878620.8627596,130,8.190142398234457e-05
1678878629.83305,131,7.981052476679906e-05
1678878639.2506616,132,7.773694960633293e-05
1678878648.7500465,133,7.568120054202154e-05
1678878658.0965564,134,7.36437868908979e-05
1678878667.2887764,135,7.162521796999499e-05
1678878676.6274092,136,6.962598126847297e-05
1678878685.5676045,137,6.764657882740721e-05
1678878695.1966665,138,6.568749086000025e-05
1678878704.8868942,139,6.374921213136986e-05
1678878714.3521087,140,6.183221557876095e-05
1678878723.5957322,141,5.993696686346084e-05
1678878732.5683854,142,5.806394256069325e-05
1678878741.9848742,143,5.6213601055787876e-05
1678878751.5637794,144,5.4386400734074414e-05
1678878760.619134,145,5.258279270492494e-05
1678878770.2708704,146,5.080322080175392e-05
1678878779.5379512,147,4.904812158201821e-05
1678878788.7912014,148,4.7317935241153464e-05
1678878798.021405,149,4.5613080146722496e-05
1678878807.2712116,150,4.393398194224574e-05
1678878816.3283522,151,4.2281055357307196e-05
1678878825.4500659,152,4.065470420755446e-05
1678878834.7520287,153,3.905533594661392e-05
1678878844.17978,154,3.7483339838217944e-05
1678878853.3013663,155,3.593910514609888e-05
1678878862.4496086,156,3.442301385803148e-05
1678878872.0583806,157,3.293544068583287e-05
1678878881.2188737,158,3.1476749427383766e-05
1678878890.0336778,159,3.0047302061575465e-05
1678878898.7242055,160,2.864745147235226e-05
1678878907.5940964,161,2.727754326770082e-05
1678878916.1138353,162,2.5937913960660808e-05
1678878924.826842,163,2.4628896426293068e-05
1678878933.5405533,164,2.3350810806732625e-05
1678878942.0784256,165,2.21039754251251e-05
1678878950.5736756,166,2.0888695871690288e-05
1678878959.3231385,167,1.9705272279679775e-05
1678878968.2541423,168,1.8553997506387532e-05
1678878977.2484548,169,1.743515531416051e-05
1678878986.631744,170,1.634902218938805e-05
1678878995.4820626,171,1.529586370452307e-05
1678879004.6637373,172,1.4275941794039682e-05
1678879013.3151424,173,1.3289508387970272e-05
1678879022.2885268,174,1.2336806321400218e-05
1678879031.469701,175,1.1418070243962575e-05
1678879040.1351182,176,1.0533527529332787e-05
1678879049.230329,177,9.683395546744578e-06
1678879058.494282,178,8.867884389474057e-06
1678879068.1494412,179,8.087195965345018e-06
1678879077.401755,180,7.341522632486885e-06
1678879086.2926676,181,6.631047654082067e-06
1678879095.3803349,182,5.955947017355356e-06
1678879104.1356223,183,5.316387159837177e-06
1678879112.9934652,184,4.712525878858287e-06
1678879122.2396345,185,4.144511876802426e-06
1678879131.317307,186,3.6124856706010178e-06
1678879140.3454232,187,3.1165784548647935e-06
1678879148.993361,188,2.656912329257466e-06
1678879158.0770411,189,2.2336009806167567e-06
1678879167.0694027,190,1.846748887146532e-06
1678879175.6490011,191,1.4964513184168027e-06
1678879184.2650926,192,1.1827947901110747e-06
1678879193.0660634,193,9.058566661224177e-07
1678879201.9068625,194,6.657053290837212e-07
1678879211.0297422,195,4.6239995299401926e-07
1678879219.65613,196,2.959907305921661e-07
1678879228.331221,197,1.6651875966999796e-07
1678879237.247885,198,7.401594359635055e-08
1678879246.1169095,199,1.8505128096535373e-08
1678879255.0579913,200,0.0003000000142492354
1678879264.06255,201,0.0002999815042130649
1678879272.919512,202,0.00029992597410455346
1678879281.5356648,203,0.00029983348213136196
1678879290.3889992,204,0.00029970399918965995
1678879299.2406766,205,0.0002995376125909388
1678879308.8818479,206,0.00029933429323136806
1678879317.7583632,207,0.00029909415752626956
1678879326.7188327,208,0.0002988172054756433
1678879335.139097,209,0.00029850355349481106
1678879344.1416345,210,0.0002981532597914338
1678879352.8560185,211,0.0002977664116770029
1678879361.891619,212,0.0002973430964630097
1678879370.799504,213,0.00029688343056477606
1678879379.2929723,214,0.0002963875012937933
1678879388.3704696,215,0.00029585548327304423
1678879397.9566329,216,0.00029528746381402016
1678879406.5709777,217,0.00029468361753970385
1678879415.378379,218,0.0002940440608654171
1678879424.1719656,219,0.00029336893931031227
1678879432.7604578,220,0.00029265848570503294
1678879441.5742624,221,0.00029191281646490097
1678879450.1693487,222,0.0002911321062128991
1678879458.5407085,223,0.0002903166168835014
1678879467.291101,224,0.00028946646489202976
1678879476.220515,225,0.0002885819412767887
1678879484.9179077,226,0.00028766319155693054
1678879493.761191,227,0.00028671047766692936
1678879502.5420957,228,0.0002857240615412593
1678879511.2136898,229,0.0002847041469067335
1678879519.675681,230,0.0002836509665939957
1678879528.8158076,231,0.00028256484074518085
1678879537.535001,232,0.00028144600219093263
1678879546.2667947,233,0.00028029471286572516
1678879554.841987,234,0.00027911129291169345
1678879563.226184,235,0.0002778960333671421
1678879571.946004,236,0.00027664919616654515
1678879580.4991114,237,0.0002753711014520377
1678879588.874723,238,0.0002740620984695852
1678879597.411537,239,0.00027272244915366173
1678879605.9585953,240,0.00027135256095789373
1678879614.755418,241,0.0002699526958167553
1678879623.2063127,242,0.0002685232611838728
1678879632.130089,243,0.00026706454809755087
1678879641.152588,244,0.0002655769931152463
1678879650.106729,245,0.00026406088727526367
1678879659.4306955,246,0.00026251666713505983
1678879668.8197243,247,0.0002609446528367698
1678879677.687805,248,0.0002593452809378505
1678879686.705708,249,0.0002577189588919282
1678879696.1976323,250,0.000256066006841138
1678879704.8423028,251,0.00025438691955059767
1678879713.86758,252,0.0002526820753701031
1678879723.140468,253,0.00025095188175328076
1678879732.3628943,254,0.00024919677525758743
1678879741.4926243,255,0.00024741722154431045
1678879751.1695898,256,0.00024561359896324575
1678879760.4947925,257,0.0002437864022795111
1678879770.2417183,258,0.0002419360534986481
1678879780.3785195,259,0.00024006303283385932
1678879789.8105245,260,0.00023816779139451683
1678879799.3373923,261,0.00023625079484190792
1678879808.749038,262,0.0002343125088373199
1678879818.083394,263,0.00023235342814587057
1678879827.3453226,264,0.0002303740184288472
1678879836.592679,265,0.00022837478900328279
1678879845.8623672,266,0.00022635620553046465
1678879855.4545393,267,0.00022431880643125623
1678879864.8575394,268,0.00022226305736694485
1678879874.5103583,269,0.0002201894676545635
1678879883.9251022,270,0.0002180985757149756
1678879893.4556863,271,0.00021599087631329894
1678879902.780596,272,0.00021386689331848174
1678879911.9713426,273,0.00021172715059947222
1678879921.5228653,274,0.00020957218657713383
1678879931.1934657,275,0.00020740251056849957
1678879940.9246523,276,0.00020521869009826332
1678879950.4542413,277,0.00020302121993154287
1678879959.4327943,278,0.00020081068214494735
1678879969.1754725,279,0.0001985876151593402
1678879978.802822,280,0.00019635254284366965
1678879987.9262295,281,0.00019410604727454484
1678879997.239548,282,0.0001918486668728292
1678880006.6621656,283,0.00018958095461130142
1678880016.0537028,284,0.0001873034780146554
1678880025.53102,285,0.00018501680460758507
1678880035.1017737,286,0.00018272148736286908
1678880044.4950647,287,0.00018041809380520135
1678880054.2544665,288,0.00017810719145927578
1678880063.941324,289,0.0001757893624017015
1678880073.3616633,290,0.00017346517415717244
1678880082.573043,291,0.00017113517969846725
1678880092.0965564,292,0.00016879999020602554
1678880101.2834725,293,0.00016646014410071075
1678880110.5470479,294,0.00016411625256296247
1678880119.9802253,295,0.0001617688685655594
1678880129.5576434,296,0.00015941857418511063
1678880138.4213336,297,0.00015706596605014056
1678880147.3190398,298,0.0001547116116853431
1678880156.1275303,299,0.00015235609316732734
1678880164.9912822,300,0.0001500000071246177
1678880173.5607219,301,0.00014764390652999282
1678880182.5156417,302,0.00014528838801197708
1678880191.184655,303,0.0001429340336471796
1678880199.947886,304,0.00014058142551220953
1678880208.6612687,305,0.00013823113113176078
1678880217.5405283,306,0.0001358837471343577
1678880226.628346,307,0.00013353985559660941
1678880235.5934682,308,0.00013120000949129462
1678880244.3128784,309,0.0001288648199988529
1678880252.765369,310,0.00012653482554014772
1678880261.3621743,311,0.00012421063729561865
1678880270.1102915,312,0.00012189280096208677
1678880278.5864353,313,0.00011958190589211881
1678880287.4257123,314,0.00011727851233445108
1678880296.134205,315,0.00011498319508973509
1678880304.7053404,316,0.00011269651440670714
1678880313.1288786,317,0.00011041904508601874
1678880321.8099177,318,0.00010815133282449096
1678880331.1314301,319,0.00010589395242277533
1678880340.2600656,320,0.0001036474495776929
1678880349.3734658,321,0.00010141238453797996
1678880358.246138,322,9.91893102764152e-05
1678880367.0614426,323,9.697877248981968e-05
1678880376.246802,324,9.478131687501445e-05
1678880385.0100737,325,9.259748185286298e-05
1678880393.7074788,326,9.042781312018633e-05
1678880402.9967513,327,8.827284909784794e-05
1678880411.967032,328,8.613310637883842e-05
1678880421.1489398,329,8.400912338402122e-05
1678880430.04329,330,8.190142398234457e-05
1678880439.0406942,331,7.981052476679906e-05
1678880447.565245,332,7.773694960633293e-05
1678880456.3444474,333,7.568120054202154e-05
1678880464.9523842,334,7.36437868908979e-05
1678880473.7582774,335,7.162521796999499e-05
1678880482.1447685,336,6.962598126847297e-05
1678880490.6023657,337,6.764657882740721e-05
1678880499.5908277,338,6.568749086000025e-05
1678880508.28381,339,6.374921213136986e-05
1678880516.94121,340,6.183221557876095e-05
1678880525.405585,341,5.993696686346084e-05
1678880533.6032035,342,5.806394256069325e-05
1678880542.0953128,343,5.6213601055787876e-05
1678880550.783892,344,5.4386400734074414e-05
1678880560.0238433,345,5.258279270492494e-05
1678880568.7783995,346,5.080322080175392e-05
1678880577.7135975,347,4.904812158201821e-05
1678880586.4794405,348,4.7317935241153464e-05
1678880595.473463,349,4.5613080146722496e-05
1678880604.422187,350,4.393398194224574e-05
1678880613.2298975,351,4.2281055357307196e-05
1678880622.1540515,352,4.065470420755446e-05
1678880631.1231544,353,3.905533594661392e-05
1678880639.7573707,354,3.7483339838217944e-05
1678880648.717691,355,3.593910514609888e-05
1678880657.6011732,356,3.442301385803148e-05
1678880667.1833923,357,3.293544068583287e-05
1678880676.2033088,358,3.1476749427383766e-05
1678880685.4177625,359,3.0047302061575465e-05
1678880694.5586739,360,2.864745147235226e-05
1678880703.3065174,361,2.727754326770082e-05
1678880712.1053603,362,2.5937913960660808e-05
1678880721.8252683,363,2.4628896426293068e-05
1678880731.366144,364,2.3350810806732625e-05
1678880740.7699401,365,2.21039754251251e-05
1678880749.766323,366,2.0888695871690288e-05
1678880758.6763787,367,1.9705272279679775e-05
1678880767.7836237,368,1.8553997506387532e-05
1678880776.620872,369,1.743515531416051e-05
1678880785.9521825,370,1.634902218938805e-05
1678880795.0437036,371,1.529586370452307e-05
1678880804.579515,372,1.4275941794039682e-05
1678880814.0322485,373,1.3289508387970272e-05
1678880823.0303683,374,1.2336806321400218e-05
1678880832.2609408,375,1.1418070243962575e-05
1678880841.7496471,376,1.0533527529332787e-05
1678880850.9182665,377,9.683395546744578e-06
1678880860.1210299,378,8.867884389474057e-06
1678880869.3476963,379,8.087195965345018e-06
1678880878.3562684,380,7.341522632486885e-06
1678880887.2267442,381,6.631047654082067e-06
1678880896.2937713,382,5.955947017355356e-06
1678880905.5403514,383,5.316387159837177e-06
1678880915.1067002,384,4.712525878858287e-06
1678880924.276891,385,4.144511876802426e-06
1678880933.6104238,386,3.6124856706010178e-06
1678880942.9256182,387,3.1165784548647935e-06
1678880952.1936405,388,2.656912329257466e-06
1678880961.1167686,389,2.2336009806167567e-06
1678880969.9882169,390,1.846748887146532e-06
1678880979.1535273,391,1.4964513184168027e-06
1678880988.3726616,392,1.1827947901110747e-06
1678880997.5056543,393,9.058566661224177e-07
1678881006.518137,394,6.657053290837212e-07
1678881015.886134,395,4.6239995299401926e-07
1678881024.9630992,396,2.959907305921661e-07
1678881034.4554293,397,1.6651875966999796e-07
1678881043.7607265,398,7.401594359635055e-08
1678881052.7226841,399,1.8505128096535373e-08
1678881061.8904884,400,0.0003000000142492354
1678881070.6497395,401,0.0002999815042130649
1678881079.423401,402,0.00029992597410455346
1678881088.8981936,403,0.00029983348213136196
1678881098.2616518,404,0.00029970399918965995
1678881107.4616466,405,0.0002995376125909388
1678881116.3886182,406,0.00029933429323136806
1678881125.4887414,407,0.00029909415752626956
1678881134.4639168,408,0.0002988172054756433
1678881143.9641166,409,0.00029850355349481106
1678881153.0400763,410,0.0002981532597914338
1678881162.2762852,411,0.0002977664116770029
1678881171.5004802,412,0.0002973430964630097
1678881180.454728,413,0.00029688343056477606
1678881190.0024483,414,0.0002963875012937933
1678881198.817226,415,0.00029585548327304423
1678881207.8958693,416,0.00029528746381402016
1678881217.248357,417,0.00029468361753970385
1678881226.1951425,418,0.0002940440608654171
1678881235.73186,419,0.00029336893931031227
1678881244.9555118,420,0.00029265848570503294
1678881254.3751452,421,0.00029191281646490097
1678881263.2195086,422,0.0002911321062128991
1678881272.0789344,423,0.0002903166168835014
1678881281.2106063,424,0.00028946646489202976
1678881290.0878525,425,0.0002885819412767887
1678881299.1635506,426,0.00028766319155693054
1678881307.9847002,427,0.00028671047766692936
1678881317.1747048,428,0.0002857240615412593
1678881325.543024,429,0.0002847041469067335
1678881334.2495706,430,0.0002836509665939957
1678881343.1790817,431,0.00028256484074518085
1678881352.0026224,432,0.00028144600219093263
1678881360.9602184,433,0.00028029471286572516
1678881369.5943015,434,0.00027911129291169345
1678881377.9515948,435,0.0002778960333671421
1678881386.5844767,436,0.00027664919616654515
1678881395.2663898,437,0.0002753711014520377
1678881404.0388088,438,0.0002740620984695852
1678881412.9968717,439,0.00027272244915366173
1678881421.6408477,440,0.00027135256095789373
1678881430.034616,441,0.0002699526958167553
1678881438.7099714,442,0.0002685232611838728
1678881447.432316,443,0.00026706454809755087
1678881456.0291553,444,0.0002655769931152463
1678881464.4943402,445,0.00026406088727526367
1678881473.3244615,446,0.00026251666713505983
1678881482.037482,447,0.0002609446528367698
1678881491.0692067,448,0.0002593452809378505
1678881499.7095265,449,0.0002577189588919282
1678881508.4455469,450,0.000256066006841138
1678881517.2801695,451,0.00025438691955059767
1678881526.0505397,452,0.0002526820753701031
1678881534.686405,453,0.00025095188175328076
1678881543.7220385,454,0.00024919677525758743
1678881552.7547472,455,0.00024741722154431045
1678881561.4788444,456,0.00024561359896324575
1678881570.7779243,457,0.0002437864022795111
1678881579.7857323,458,0.0002419360534986481
1678881588.6765404,459,0.00024006303283385932
1678881597.7045634,460,0.00023816779139451683
1678881606.4805944,461,0.00023625079484190792
1678881615.2019246,462,0.0002343125088373199
1678881623.9470925,463,0.00023235342814587057
1678881632.5648758,464,0.0002303740184288472
1678881641.309186,465,0.00022837478900328279
1678881649.9801185,466,0.00022635620553046465
1678881658.930784,467,0.00022431880643125623
1678881667.7686617,468,0.00022226305736694485
1678881676.4793334,469,0.0002201894676545635
1678881685.3016622,470,0.0002180985757149756
1678881694.2949128,471,0.00021599087631329894
1678881703.0431044,472,0.00021386689331848174
1678881711.8311853,473,0.00021172715059947222
1678881720.6715758,474,0.00020957218657713383
1678881729.3148303,475,0.00020740251056849957
1678881738.334524,476,0.00020521869009826332
1678881747.0725589,477,0.00020302121993154287
1678881755.8142729,478,0.00020081068214494735
1678881764.2029443,479,0.0001985876151593402
1678881772.6943235,480,0.00019635254284366965
1678881781.6790733,481,0.00019410604727454484
1678881790.1544528,482,0.0001918486668728292
1678881799.0032659,483,0.00018958095461130142
1678881807.725604,484,0.0001873034780146554
1678881816.370278,485,0.00018501680460758507
1678881824.963881,486,0.00018272148736286908
1678881833.563014,487,0.00018041809380520135
1678881842.3102934,488,0.00017810719145927578
1678881850.9413886,489,0.0001757893624017015
1678881859.8150585,490,0.00017346517415717244
1678881868.7649994,491,0.00017113517969846725
1678881877.8740027,492,0.00016879999020602554
1678881886.4575438,493,0.00016646014410071075
1678881895.5998795,494,0.00016411625256296247
1678881904.6163602,495,0.0001617688685655594
1678881913.7482996,496,0.00015941857418511063
1678881922.3421137,497,0.00015706596605014056
1678881931.5100577,498,0.0001547116116853431
1678881941.0231593,499,0.00015235609316732734
1678881949.7725668,500,0.0001500000071246177
1678881958.9370716,501,0.00014764390652999282
1678881968.3059893,502,0.00014528838801197708
1678881977.0191658,503,0.0001429340336471796
1678881985.9126716,504,0.00014058142551220953
1678881994.985084,505,0.00013823113113176078
1678882003.6675372,506,0.0001358837471343577
1678882012.4389458,507,0.00013353985559660941
1678882021.1532414,508,0.00013120000949129462
1678882029.7555993,509,0.0001288648199988529
1678882038.6346867,510,0.00012653482554014772
1678882047.2096956,511,0.00012421063729561865
1678882056.4297874,512,0.00012189280096208677
1678882065.7433143,513,0.00011958190589211881
1678882074.485966,514,0.00011727851233445108
1678882083.29595,515,0.00011498319508973509
1678882092.2058854,516,0.00011269651440670714
1678882100.9388525,517,0.00011041904508601874
1678882109.7169034,518,0.00010815133282449096
1678882118.645662,519,0.00010589395242277533
1678882127.7068577,520,0.0001036474495776929
1678882136.344648,521,0.00010141238453797996
1678882145.3036826,522,9.91893102764152e-05
1678882154.9346886,523,9.697877248981968e-05
1678882164.768752,524,9.478131687501445e-05
1678882174.269039,525,9.259748185286298e-05
1678882183.6784902,526,9.042781312018633e-05
1678882193.0805464,527,8.827284909784794e-05
1678882202.3674247,528,8.613310637883842e-05
1678882211.5253394,529,8.400912338402122e-05
1678882221.019292,530,8.190142398234457e-05
1678882230.6380968,531,7.981052476679906e-05
1678882240.1667955,532,7.773694960633293e-05
1678882249.5492282,533,7.568120054202154e-05
1678882258.9064565,534,7.36437868908979e-05
1678882268.2634442,535,7.162521796999499e-05
1678882277.7024994,536,6.962598126847297e-05
1678882286.976684,537,6.764657882740721e-05
1678882296.0706785,538,6.568749086000025e-05
1678882305.5423055,539,6.374921213136986e-05
1678882314.7451274,540,6.183221557876095e-05
1678882324.3781917,541,5.993696686346084e-05
1678882333.7490358,542,5.806394256069325e-05
1678882343.2586539,543,5.6213601055787876e-05
1678882352.5573113,544,5.4386400734074414e-05
1678882361.962021,545,5.258279270492494e-05
1678882371.3454845,546,5.080322080175392e-05
1678882380.947747,547,4.904812158201821e-05
1678882390.3329163,548,4.7317935241153464e-05
1678882399.7807732,549,4.5613080146722496e-05
1678882409.1029346,550,4.393398194224574e-05
1678882418.0114784,551,4.2281055357307196e-05
1678882427.3887186,552,4.065470420755446e-05
1678882436.4825945,553,3.905533594661392e-05
1678882445.6721573,554,3.7483339838217944e-05
1678882455.2689948,555,3.593910514609888e-05
1678882464.6683755,556,3.442301385803148e-05
1678882474.1842716,557,3.293544068583287e-05
1678882483.6238165,558,3.1476749427383766e-05
1678882493.239636,559,3.0047302061575465e-05
1678882502.3986983,560,2.864745147235226e-05
1678882511.6254768,561,2.727754326770082e-05
1678882520.7005,562,2.5937913960660808e-05
1678882529.5061173,563,2.4628896426293068e-05
1678882538.3990073,564,2.3350810806732625e-05
1678882547.550113,565,2.21039754251251e-05
1678882556.4150956,566,2.0888695871690288e-05
1678882565.4000607,567,1.9705272279679775e-05
1678882574.1461384,568,1.8553997506387532e-05
1678882583.00913,569,1.743515531416051e-05
1678882591.7902443,570,1.634902218938805e-05
1678882600.6194947,571,1.529586370452307e-05
1678882609.5387697,572,1.4275941794039682e-05
1678882618.3698485,573,1.3289508387970272e-05
1678882627.245983,574,1.2336806321400218e-05
1678882636.415852,575,1.1418070243962575e-05
1678882645.2924058,576,1.0533527529332787e-05
1678882653.7680655,577,9.683395546744578e-06
1678882662.5589633,578,8.867884389474057e-06
1678882671.4558997,579,8.087195965345018e-06
1678882680.1782663,580,7.341522632486885e-06
1678882689.1869137,581,6.631047654082067e-06
1678882697.7191272,582,5.955947017355356e-06
1678882706.654457,583,5.316387159837177e-06
1678882715.551255,584,4.712525878858287e-06
1678882724.9955862,585,4.144511876802426e-06
1678882733.6493983,586,3.6124856706010178e-06
1678882742.9261098,587,3.1165784548647935e-06
1678882751.9686122,588,2.656912329257466e-06
1678882760.8825579,589,2.2336009806167567e-06
1678882769.7377317,590,1.846748887146532e-06
1678882778.4080489,591,1.4964513184168027e-06
1678882787.208629,592,1.1827947901110747e-06
1678882796.187809,593,9.058566661224177e-07
1678882805.2546704,594,6.657053290837212e-07
1678882813.980058,595,4.6239995299401926e-07
1678882822.5462108,596,2.959907305921661e-07
1678882831.409099,597,1.6651875966999796e-07
1678882840.2490797,598,7.401594359635055e-08
1678882848.9214303,599,1.8505128096535373e-08
1678882857.654334,600,0.0003000000142492354
1678882866.4446402,601,0.0002999815042130649
1678882875.0335176,602,0.00029992597410455346
1678882884.0275316,603,0.00029983348213136196
1678882893.0902727,604,0.00029970399918965995
1678882901.8968263,605,0.0002995376125909388
1678882911.039614,606,0.00029933429323136806
1678882919.8803012,607,0.00029909415752626956
1678882928.8915155,608,0.0002988172054756433
1678882937.9259539,609,0.00029850355349481106
1678882946.7196414,610,0.0002981532597914338
1678882955.5424874,611,0.0002977664116770029
1678882964.6902516,612,0.0002973430964630097
1678882973.4426541,613,0.00029688343056477606
1678882982.4406886,614,0.0002963875012937933
1678882991.0678585,615,0.00029585548327304423
1678882999.9902322,616,0.00029528746381402016
1678883008.9431603,617,0.00029468361753970385
1678883018.0229273,618,0.0002940440608654171
1678883026.3945694,619,0.00029336893931031227
1678883035.439869,620,0.00029265848570503294
1678883044.2020452,621,0.00029191281646490097
1678883052.8950827,622,0.0002911321062128991
1678883061.558882,623,0.0002903166168835014
1678883070.5128734,624,0.00028946646489202976
1678883079.6908205,625,0.0002885819412767887
1678883088.421203,626,0.00028766319155693054
1678883097.4556634,627,0.00028671047766692936
1678883106.7909896,628,0.0002857240615412593
1678883115.769358,629,0.0002847041469067335
1678883124.676216,630,0.0002836509665939957
1678883133.3335938,631,0.00028256484074518085
1678883142.2479239,632,0.00028144600219093263
1678883151.6999626,633,0.00028029471286572516
1678883160.9367418,634,0.00027911129291169345
1678883170.040562,635,0.0002778960333671421
1678883179.1534684,636,0.00027664919616654515
1678883187.8386524,637,0.0002753711014520377
1678883196.9449723,638,0.0002740620984695852
1678883206.0494556,639,0.00027272244915366173
1678883214.5986803,640,0.00027135256095789373
1678883223.6190608,641,0.0002699526958167553
1678883232.6676588,642,0.0002685232611838728
1678883241.468933,643,0.00026706454809755087
1678883250.2176585,644,0.0002655769931152463
1678883259.030589,645,0.00026406088727526367
1678883267.98514,646,0.00026251666713505983
1678883276.5962179,647,0.0002609446528367698
1678883285.5949473,648,0.0002593452809378505
1678883294.3936415,649,0.0002577189588919282
1678883303.4369538,650,0.000256066006841138
1678883312.7950835,651,0.00025438691955059767
1678883321.5613554,652,0.0002526820753701031
1678883330.2669988,653,0.00025095188175328076
1678883339.4035006,654,0.00024919677525758743
1678883348.2091033,655,0.00024741722154431045
1678883357.274432,656,0.00024561359896324575
